name,description,exchange,industry,close,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
BRKR,Bruker Corporation,NASDAQ,Medical Specialties,53.43,58.31,4.21,4.92,1823377.8,2243710.1,119881431.0,-6.48,197,-1.5,197,50.76,103,14.26,-1.7,False,False,False
TEM,"Tempus AI, Inc.",NASDAQ,Packaged Software,59.01,55.88,7.43,7.15,5848307.3,6840046.6,403631150.0,5.37,96,18.61,104,17.64,184,13.88,0.78,False,False,False
VSXY,Victorias Secret & Co.,NYSE,Apparel/Footwear Retail,75.65,84.96,5.12,5.83,2716850.9,1827995.2666666666,138287842.0,-20.34,352,-4.01,207,65.97,81,13.87,-1.88,False,False,False
TENB,"Tenable Holdings, Inc.",NASDAQ,Packaged Software,30.11,35.97,6.52,7.02,6997072.1,4202650.666666667,126541812.0,-19.21,342,11.81,136,48.69,109,13.76,-2.32,False,False,False
NUAI,"New Era Energy & Digital, Inc.",NASDAQ,Engineering & Construction,5.94,5.03,7.4,8.88,6357588.8,5822204.033333333,34583892.0,9.59,74,13.79,124,17.51,186,13.63,2.05,False,False,False
ARIS,Aris Mining Corporation,NYSE,Precious Metals,19.54,16.98,4.01,4.71,1406813.4,1539338.5333333327,30078675.0,10.27,71,26.8,75,2.2,235,13.09,3.21,False,False,False
PATH,"UiPath, Inc.",NYSE,Packaged Software,13.75,14.13,6.54,7.17,63293395.1,65518154.96666667,900874631.0,-10.19,243,29.47,66,19.57,176,12.95,-0.37,False,False,False
FIVE,"Five Below, Inc.",NASDAQ,Discount Stores,244.6,223.33,4.48,4.12,1379623.1,1110141.5333333334,271540619.0,4.24,99,20.32,95,13.97,196,12.84,2.31,False,False,False
HL,Hecla Mining Company,NYSE,Precious Metals,19.78,17.46,4.71,5.07,25639885.6,33917063.56666667,670879517.0,8.44,80,31.95,64,-3.04,249,12.45,2.63,False,False,False
FIGR,"Figure Technology Solutions, Inc.",NASDAQ,Finance/Rental/Leasing,34.87,32.3,7.6,7.65,4426145.6,4585056.966666667,159880936.0,20.99,26,21.41,92,-5.12,261,12.43,1.04,False,False,False
IOT,Samsara Inc.,NYSE,Packaged Software,38.38,38.15,5.73,6.03,9967861.1,6431252.1,246831456.0,-2.81,159,19.3,101,20.31,174,12.27,0.1,False,False,False
MARA,"MARA Holdings, Inc.",NASDAQ,Data Processing Services,11.98,11.27,6.69,7.47,40819328.0,45889333.93333333,549754221.0,18.26,36,-12.75,254,30.5,143,12.01,0.85,False,False,False
SG,"Sweetgreen, Inc.",NYSE,Restaurants,7.1,6.67,5.41,6.3,5058574.1,5987052.366666666,42508072.0,29.09,16,-22.74,308,29.56,145,11.97,1.03,True,False,False
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,130.97,106.97,6.39,6.48,23631993.4,24321064.733333334,3185329848.0,34.81,14,9.61,146,-8.96,274,11.82,3.46,True,False,False
TSEM,Tower Semiconductor Ltd.,NASDAQ,Semiconductors,211.52,227.6,4.65,6.54,1301912.7,1732563.7,366471874.0,-19.92,348,-18.12,281,73.02,74,11.66,-1.08,False,False,False
ZS,"Zscaler, Inc.",NASDAQ,Packaged Software,164.54,162.93,4.95,5.25,3799166.0,2788644.1666666665,458843511.0,-5.56,187,31.97,63,7.85,216,11.42,0.19,False,False,False
EXPE,"Expedia Group, Inc.",NASDAQ,Other Consumer Services,280.83,295.85,4.54,4.57,1894176.0,1672422.7,469666467.0,-12.28,262,24.07,83,22.24,168,11.34,-1.11,False,False,False
DAR,Darling Ingredients Inc.,NYSE,Food: Specialty/Candy,65.11,62.96,4.09,4.05,2352032.4,2478704.9,161388476.0,4.39,98,13.85,123,15.61,191,11.28,0.84,False,False,False
CLSK,"CleanSpark, Inc.",NASDAQ,Data Processing Services,13.67,12.93,6.13,7.39,16020897.6,19185208.233333334,262261797.0,12.6,60,-15.83,269,36.7,128,11.16,0.78,False,False,False
HIVE,HIVE Digital Technologies Ltd,NASDAQ,Information Technology Services,3.03,2.97,5.81,7.28,13583796.199999994,21062362.233333334,63818958.0,18.36,35,-23.48,311,38.04,123,10.97,0.29,False,False,False
PLTR,Palantir Technologies Inc.,NASDAQ,Packaged Software,167.23,153.93,4.25,4.44,26319191.8,40301395.3,6739602336.0,-3.93,176,27.74,71,9.09,212,10.97,1.94,False,False,False
ETSY,"Etsy, Inc.",NYSE,Internet Retail,72.76,80.94,4.63,4.56,2945117.7,3208072.533333333,233419358.0,-8.59,225,3.85,170,37.44,127,10.9,-2.21,False,False,False
SNAP,Snap Inc.,NYSE,Packaged Software,5.68,5.08,5.69,5.19,31529953.5,40414541.233333334,229554594.0,3.84,103,5.77,161,21.11,172,10.24,2.28,False,False,False
BSP,Bending Spoons S.p.A.,NASDAQ,Packaged Software,38.77,38.52,6.51,8.05,1216110.3,1971019.6666666667,76416432.0,-19.45,344,25.06,80,25.06,161,10.23,0.08,False,False,False
MNDY,monday.com Ltd.,NASDAQ,Packaged Software,86.84,86.97,5.2,6.22,1150053.9,1385829.2666666666,120345414.0,1.9,116,10.48,141,18.21,180,10.2,-0.02,False,False,False
FDS,FactSet Research Systems Inc.,NYSE,Financial Publishing/Services,259.71,275.77,4.26,4.59,963003.1,844390.5333333333,219296665.0,-6.55,198,9.58,148,26.45,156,9.83,-1.27,False,False,False
CLS,"Celestica, Inc.",NYSE,Electronic Components,346.55,325.97,4.46,5.78,2359797.4,2618352.8333333335,907390174.0,8.27,81,-10.57,238,31.27,141,9.65,1.09,False,False,False
CDE,"Coeur Mining, Inc.",NYSE,Precious Metals,20.58,17.92,4.48,4.95,28993027.0,36814909.9,757650846.0,8.09,83,24.05,84,-4.46,259,9.23,2.99,False,False,False
BRZE,"Braze, Inc.",NASDAQ,Internet Software/Services,23.94,27.43,6.33,7.86,3560654.0,2892057.8333333335,69235865.0,-12.91,271,11.3,139,28.64,148,9.01,-1.62,False,False,False
ONTO,Onto Innovation Inc.,NYSE,Electronic Equipment/Instruments,281.26,288.06,4.15,6.21,856603.8,1028821.7666666667,289366410.0,-15.57,296,-8.2,230,50.47,106,8.9,-0.38,False,False,False
FOUR,"Shift4 Payments, Inc.",NYSE,Miscellaneous Commercial Services,45.05,47.74,6.35,6.79,2142102.4,2052093.4333333333,92446809.0,11.15,67,13.19,128,2.34,234,8.89,-0.83,False,False,False
TGB,Trekor Metals Limited,AMEX,Other Metals/Minerals,8.14,7.96,4.72,5.79,4963408.6,5972465.733333333,48615871.0,-9.25,230,17.63,108,17.63,185,8.67,0.38,False,False,False
MDB,"MongoDB, Inc.",NASDAQ,Packaged Software,362.21,375.5,5.04,5.95,2636470.6,1870478.7666666666,677506114.0,-15.53,294,1.76,180,39.16,119,8.46,-0.6,False,False,False
BHVN,Biohaven Ltd.,NYSE,Pharmaceuticals: Major,12.71,14.73,10.77,9.48,3244413.2,2965475.8666666667,37691198.0,-13.12,274,11.2,140,27.1,152,8.39,-1.45,False,False,False
SAIL,"SailPoint, Inc.",NASDAQ,Packaged Software,17.24,17.23,6.55,6.62,4147554.4,3472601.8333333335,59867656.0,-9.93,238,23.05,87,11.95,203,8.36,0.01,False,False,False
CECO,CECO Environmental Corp.,NASDAQ,Industrial Machinery,78.34,75.11,4.32,5.42,638417.2,794474.0666666667,62239098.0,1.5,124,-19.68,293,43.14,115,8.32,0.79,False,False,False
RIOT,"Riot Platforms, Inc.",NASDAQ,Information Technology Services,21.47,20.65,6.27,7.56,14759592.9,19885953.8,426951428.0,-0.51,136,-19.53,292,43.13,116,7.7,0.52,False,False,False
ACHC,"Acadia Healthcare Company, Inc.",NASDAQ,Medical/Nursing Services,28.36,30.54,4.95,5.26,1265089.0,1618473.9333333333,45899921.0,-8.34,220,13.53,126,17.43,188,7.54,-1.36,False,False,False
PSKY,Paramount Skydance Corporation,NASDAQ,Cable/Satellite TV,10.6,9.61,4.06,3.92,10997237.2,11305150.1,119834591.0,13.61,52,1.39,181,7.61,217,7.54,2.62,False,False,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,67.42,58.94,4.93,6.56,2808853.2,2745475.6,185099965.0,9.22,75,-13.02,256,26.16,157,7.45,2.2,False,False,False
INFQ,"Infleqtion, Inc.",NYSE,Computer Processing Hardware,13.12,11.65,6.15,6.97,7554164.4,8916035.933333334,116978391.0,7.63,86,-6.88,226,21.03,173,7.26,1.82,False,False,False
ACMR,"ACM Research, Inc.",NASDAQ,Industrial Machinery,72.0,82.4,5.28,7.2,864175.4999999998,876101.3000000005,63079294.0,-14.66,286,-22.15,305,57.89,90,7.03,-1.75,False,False,False
OUST,"Ouster, Inc.",NASDAQ,Semiconductors,35.33,39.77,4.72,7.65,1777250.9,2533975.4,89525351.0,-24.1,377,-9.2,234,53.94,99,6.88,-1.46,False,False,False
WAY,Waystar Holding Corp.,NASDAQ,Packaged Software,23.47,23.76,4.48,4.53,1613645.0,2411839.1333333333,56605864.0,-2.65,156,27.42,72,-4.36,257,6.8,-0.27,False,False,False
KEEL,Keel Infrastructure Corp.,NASDAQ,Data Processing Services,3.57,3.84,6.6,9.28,33667586.5,36398973.7,129944336.0,-0.56,137,-35.68,371,56.58,93,6.78,-0.76,False,False,False
KD,"Kyndryl Holdings, Inc.",NYSE,Data Processing Services,13.15,12.85,4.01,4.66,3316462.4,3921573.2,51568688.0,-0.23,135,16.37,116,4.2,228,6.78,0.51,False,False,False
KSS,Kohl's Corporation,NYSE,Department Stores,17.23,18.21,5.87,5.74,4315143.9,4289687.166666667,73911310.0,-6.92,203,-2.27,200,29.35,146,6.72,-0.93,False,False,False
WERN,"Werner Enterprises, Inc.",NASDAQ,Trucking,37.28,40.18,4.11,4.03,746681.0,877563.1333333333,32715554.0,1.89,117,-15.46,267,32.57,138,6.33,-1.79,False,False,False
AXGN,"Axogen, Inc.",NASDAQ,Medical Specialties,42.16,45.15,5.29,6.01,1307930.9,1039828.9,43839186.0,-13.07,273,-0.78,191,32.75,136,6.3,-1.1,False,False,False
WEN,Wendy's Company (The),NASDAQ,Restaurants,7.63,7.92,4.12,5.07,5785902.5,9029397.933333334,68894306.0,1.6,122,12.21,131,4.52,225,6.11,-0.73,False,False,False
CLF,Cleveland-Cliffs Inc.,NYSE,Steel,12.06,11.21,4.38,4.91,10841608.6,14480859.566666666,174639166.0,-3.9,175,-13.49,259,35.51,132,6.04,1.54,False,False,False
LYFT,"Lyft, Inc.",NASDAQ,Other Transportation,15.32,16.25,4.29,4.59,10701256.6,11035027.833333334,169056626.0,-12.43,264,11.82,135,17.98,183,5.79,-1.25,False,False,False
RXO,"RXO, Inc.",NYSE,Packaged Software,19.49,23.42,5.8,6.0,1549206.2,1699307.3333333333,33119500.0,-9.64,234,-32.23,345,59.1,87,5.74,-2.79,False,False,False
HCC,"Warrior Met Coal, Inc.",NYSE,Coal,97.77,91.59,4.62,4.63,455019.2,569467.7,55676857.0,-1.5,147,3.53,172,13.88,197,5.3,1.46,False,False,False
AI,"C3.ai, Inc.",NYSE,Packaged Software,10.54,9.65,4.36,4.63,6403386.5,5100300.633333334,53757169.0,0.38,132,-4.62,212,18.03,182,4.6,1.98,False,False,False
HBM,Hudbay Minerals Inc.,NYSE,Other Metals/Minerals,26.52,25.3,4.37,5.33,3514500.0,4243128.766666676,112527775.0,-7.21,205,-1.04,192,21.51,171,4.42,0.9,False,False,False
HUBS,"HubSpot, Inc.",NYSE,Packaged Software,225.33,227.35,4.62,6.07,1190058.3,1796766.8333333333,404865471.0,4.11,100,21.8,91,-12.73,294,4.4,-0.15,False,False,False
CRCL,"Circle Internet Group, Inc.",NYSE,Packaged Software,90.6,74.4,7.11,7.05,13667509.2,14310411.133333333,1296523249.0,26.11,20,10.47,142,-23.44,334,4.38,3.09,True,False,False
CVNA,Carvana Co.,NYSE,Specialty Stores,69.16,69.33,4.34,4.93,5758561.7,8002550.066666666,553456363.0,-5.0,183,2.6,176,15.55,192,4.38,-0.05,False,False,False
GENI,Genius Sports Limited,NYSE,Internet Software/Services,6.82,7.21,5.76,6.31,5179770.9,6074224.3,41426210.0,-12.0,257,-2.29,202,26.77,153,4.16,-0.86,False,False,False
COIN,"Coinbase Global, Inc.",NASDAQ,Investment Banks/Brokers,175.26,165.05,5.63,6.0,8104278.8,9401365.6,1647683335.0,16.76,42,9.24,150,-13.99,299,4.01,1.03,False,False,False
EXK,Endeavour Silver Corporation,NYSE,Precious Metals,10.18,9.34,5.5,6.02,9213837.8,8898849.466666667,90590288.0,-7.45,206,24.15,82,-5.17,263,3.84,1.5,False,False,False
AMBA,"Ambarella, Inc.",NASDAQ,Semiconductors,67.86,73.3,5.68,6.54,2522014.6,1838542.8,124763514.0,-20.4,354,2.76,175,28.18,149,3.51,-1.14,False,False,False
RDDT,"Reddit, Inc.",NYSE,Internet Software/Services,157.77,167.94,4.68,5.51,4236435.2,7218079.233333333,1138796361.0,0.08,133,-8.53,233,18.03,181,3.19,-1.1,False,False,False
RBLX,Roblox Corporation,NYSE,Packaged Software,45.5,44.62,4.2,4.68,9640167.9,13912033.2,632997511.0,25.34,22,4.29,168,-20.16,321,3.16,0.42,False,False,False
AESI,Atlas Energy Solutions Inc.,NYSE,Oilfield Services/Equipment,14.16,12.81,4.89,5.36,3080770.3,3250140.1666666665,46021985.0,17.61,37,-14.85,266,6.15,219,2.97,1.96,False,False,False
SVM,Silvercorp Metals Inc.,AMEX,Precious Metals,11.91,10.99,4.93,5.34,2046626.1,2562895.2,30524082.0,-8.38,221,12.15,133,4.75,224,2.84,1.56,False,False,False
IBRX,"ImmunityBio, Inc.",NASDAQ,Pharmaceuticals: Major,7.91,7.82,4.82,5.32,7666241.1,8325371.1,65853685.0,2.59,112,9.25,149,-3.65,254,2.73,0.23,False,False,False
CNXC,Concentrix Corporation,NASDAQ,Information Technology Services,28.24,25.71,7.2,6.84,1356440.1,1195044.3333333333,33748052.0,11.97,64,7.17,157,-11.33,287,2.6,1.44,False,False,False
MMYT,MakeMyTrip Limited,NASDAQ,Internet Software/Services,50.09,57.15,4.5,5.06,619777.0,599822.5666666667,30045112.0,-18.43,325,17.25,110,8.89,213,2.57,-2.44,False,False,False
MOS,Mosaic Company (The),NYSE,Chemicals: Agricultural,25.19,23.05,4.31,4.24,7913294.9,8182535.833333333,206118078.0,9.19,76,17.16,111,-19.39,317,2.32,2.19,False,False,False
NKTR,Nektar Therapeutics,NASDAQ,Pharmaceuticals: Major,69.76,72.18,4.22,4.51,648762.2999999995,599891.4333333321,41848426.0,-8.2,218,18.48,105,-3.96,256,2.11,-0.74,False,False,False
FIG,FIGMA INC,NYSE,Packaged Software,23.2,24.46,6.67,7.27,16031364.9,19719436.8,457490934.0,-4.62,182,22.23,88,-11.45,290,2.06,-0.71,False,False,False
HRI,Herc Holdings Inc.,NYSE,Finance/Rental/Leasing,140.96,153.74,5.24,5.43,598669.7,443612.5333333333,62531623.0,-18.33,323,-2.55,204,26.56,155,1.89,-1.53,False,False,False
SGRY,"Surgery Partners, Inc.",NASDAQ,Hospital/Nursing Management,14.38,15.19,4.34,4.84,2316714.5,2381668.033333333,34248386.0,-3.55,167,-3.36,205,12.08,201,1.72,-1.1,False,False,False
VCYT,"Veracyte, Inc.",NASDAQ,Medical Specialties,40.87,49.31,4.42,5.18,1133003.6,1397346.2,57109539.0,-12.19,259,-13.98,263,30.74,142,1.52,-3.3,False,False,False
SHOP,Shopify Inc.,NASDAQ,Miscellaneous Commercial Services,128.79,135.14,4.34,5.04,9150015.3,10055956.0,1295106573.0,-15.26,292,16.98,112,2.36,233,1.36,-0.93,False,False,False
